title,release-time,genre,historical_drama,adventure,action,crime,fantasy,war,drama,comedy,SF,melo/romance,mystery,thriller,musical,horror,animation,documentry,western,family,show,korea,america,japan,others,national,movie_rating,num_off_screen,screen_share,fsd_num_off_box,num_off_box
세이빙 산타,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,England,7.81,297,6.8,21738,235688
닌자터틀 : 어둠의 히어로,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.35,517,10.5,56687,235207
비행기,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,7.47,408,9.3,20002,233563
극장판 포켓몬스터 XY : 파괴의 포켓몬과 디안시,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.09,360,7.3,51247,233347
강철대오:구국의 철가방,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.46,366,12.4,64123,233211
어느날,0,melo/romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.76,532,9.7,53319,232016
시카리오: 데이 오브 솔다도,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.43,261,4.7,62919,229542
순정,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,8.85,467,9.8,103169,229059
치즈인더트랩,0,melo/romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,5.07,364,6.6,55600,229005
쓰리데이즈 투 킬,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.35,388,10.8,51711,228539
캐빈 인 더 우즈,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,7,288,8.5,57314,228090
일곱난쟁이,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,German,7.86,263,5.7,65994,227586
극장판 루팡 3세 VS 명탐정 코난,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.79,327,8.1,8421,225842
잡스,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.28,402,11,68755,225146
분노의 윤리학,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.74,302,7.5,68983,224891
괴물의 아이,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.55,363,7.5,28774,224849
메리 포핀스 리턴즈,0,fantasy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.14,573,9.2,50381,224160
헤라클레스 : 레전드 비긴즈,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.31,390,9.7,59570,221327
언프렌디드: 친구삭제,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,6.13,386,8.2,48083,219678
노아의 방주: 남겨진 녀석들,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,German,8.27,436,9.2,28944,219621
명탐정 코난: 감청의 권,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,5.05,602,10.4,84086,219078
1급기밀,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,8.88,512,7.7,55209,217803
50가지 그림자: 해방,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.95,213,3.5,39279,217785
나는 공무원이다,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.13,278,8.3,57769,217493
속닥속닥,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,SouthKorea,5.02,314,5.7,120766,217444
짱구는 못말려 극장판:태풍을 부르는 나와 우주의 프린세스,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.26,290,7.9,6933,217320
원피스 필름 골드,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.92,445,8,44734,216861
송 포 유,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,8.72,317,9.1,34122,216852
루돌프와 많이있어,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.78,375,6.6,31721,215993
극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.31,486,8.5,11160,215203
벽 속에 숨은 마법시계,0,fantasy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,5.96,609,9.7,58088,215029
허리케인 하이스트,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.39,544,9.1,39761,214949
독수리 에디,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,9.02,528,11,55920,214003
한 솔로: 스타워즈 스토리,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.86,569,10.4,40562,213980
"극장판 파워레인저 다이노포스VS고버스터즈 공룡 대결전! ~안녕, 영원한 친구여!~",0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Japan,8.46,363,8.1,48547,212368
연애의 맛,0,melo/romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.36,398,9.6,39541,212154
자칼이 온다,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.3,300,9.5,57927,210278
덕수리 5형제,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.95,346,7.9,48288,206953
테드: 황금도시 파이티티를 찾아서,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Spain,7.91,301,8,22513,206320
코알라 키드 : 영웅의 탄생,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,8.65,234,6.6,25781,205579
버드맨,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.26,380,8.6,45182,204742
남과 여,0,melo/romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,8.07,449,8,63271,203775
비포 미드나잇,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.17,275,8,24377,203476
어쌔신: 더 비기닝,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.93,528,8,65214,203221
요로나의 저주,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,6.79,620,9.8,46529,202756
짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.69,350,5.9,32097,202538
비스트,0,crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,5.2,737,11.6,90488,202007
발레리나,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,France,8.55,434,6.5,20932,201365
언더월드 4: 어웨이크닝,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.76,343,8.7,37616,200038
어린 의뢰인,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,9.02,671,12.7,54681,198211
스누피: 더 피너츠 무비,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,7.91,348,6.2,70049,197238
언니,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,5.52,530,7.8,92774,197134
극장판 포켓몬스터 모두의 이야기,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.96,493,7,12489,194692
언더독,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,9.31,612,8.6,52135,193484
덤 앤 더머 투,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.75,343,8.6,55866,192726
응징자,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.1,305,8.7,49556,192347
컬러풀 웨딩즈,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,France,8.26,343,8,42630,190384
업그레이드,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,9.07,220,3.7,41190,189948
50가지 그림자: 심연,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.4,435,7,50343,189620
프리즈너스,0,crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.12,297,8.2,65703,186460
런닝맨 : 풀룰루의 역습,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,7.72,511,7.9,12337,186324
기생수 파트1,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Japan,7.71,247,5.1,36606,186184
팬,0,fantasy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.77,428,9.5,67495,185960
해피 피트 2,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Australia,8.98,315,8.9,20076,185420
더 셰프,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.27,409,8.8,46200,185080
롱 샷,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.94,454,7.8,70587,184796
우상,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,3.89,900,17,57230,183784
마이 리틀 히어로,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,8.4,341,9.8,35742,183650
명탐정 코난 : 탐정들의 진혼가,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.78,294,6.7,20261,182668
극장판 도라에몽: 진구의 보물섬,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.77,463,6.9,79368,182256
백악관 최후의 날,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,5.39,283,7.9,52633,180661
해양경찰 마르코,0,adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Denmark,6.89,276,7.4,19373,180618
레전드,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,France,7.09,449,8.3,63550,180082
핵소 고지,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,9.22,442,7.2,47437,177601
유전,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,7.24,422,8.7,38845,177145
명탐정 코난:은빛 날개의 마술사,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.89,139,3.4,32874,176483
채비,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,8.74,480,8.1,31234,175889
톱스타,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.38,397,11.7,45348,175152
부활,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.36,120,2.4,10763,175146
업사이드 다운,0,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Canada,6.54,309,0.5,1292,174879
론 서바이버,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,9.03,305,8.8,39341,173678
아빠를 빌려드립니다,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.84,326,8.2,37467,172445
자전차왕 엄복동,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,3.89,624,9.4,73250,172212
조이,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.12,405,8,40227,171577
더 프레데터,1,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,5.73,582,11.2,50967,170878
19곰 테드 2,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.36,297,7.3,38448,170647
대배우,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,5.77,474,9.5,50369,169855
라스트베가스,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.64,349,9.9,43592,169138
노리개,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.36,278,8.1,43952,169054
진범,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.32,224,3.6,32611,167333
극장판 도라에몽: 진구의 남극 꽁꽁 대모험,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.84,351,5.7,31710,166252
극장판 도라에몽: 진구의 아프리카 모험 ~베코와 5인의 탐험대~,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.57,277,5.5,5384,166092
극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.39,184,5.2,13153,165640
세이프 하우스,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.95,292,7.6,45984,163729
다크아워,0,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,5.82,324,9.4,42626,162604
아메리칸 울트라,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.9,341,7.5,161382,161382
트랜스포터: 리퓰드,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,France,6.42,432,8.8,46135,161245
더 큐어,0,mystery,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,America,7.22,419,7.3,50664,159948
더 자이언트,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,7.93,227,5.7,26059,157972
극장판 요괴워치 섀도사이드: 도깨비왕의 부활,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.79,454,7.2,5970,157689
아토믹 블론드,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.9,471,8.2,47842,155368
레고 닌자고 무비,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,8.44,459,8,11827,154966
최강전사 미니특공대 : 새로운 악당의 습격,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,7.55,318,6.3,8996,154342
크레이지 리치 아시안,0,melo/romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.83,531,9.4,43521,154297
폴리스 스토리 2014,1,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,China,8.01,251,6.2,41285,153591
더 레이븐,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,America,6.82,265,7.7,1204,153278
익스펜더블 3,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.96,320,7.2,39085,152025
히든 카드,0,crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.08,362,9.5,493733,151476
달빛궁궐,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,6.46,425,7.4,8349,151360
짱구는 못말려 극장판 : 정면승부! 로봇아빠의 역습,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,9.11,372,9.2,4801,150226
다운사이징,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,5.25,511,8.9,58493,150215
비정규직 특수요원,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,5.93,497,9.3,45662,149719
워킹걸,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.49,308,6.4,33792,149181
레고 배트맨 무비,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,8.49,427,6.4,45269,148760
미스컨덕트,0,crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.26,470,9.2,41297,148512
13시간,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.07,380,7.1,30310,144827
철의 여인,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,7.94,162,4.3,19019,144338
안나 카레니나,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.19,248,7.2,26641,143947
은밀한 유혹,0,melo/romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,5.32,394,9.7,44663,142405
가시,0,melo/romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.83,356,8.7,44684,141956
극장판 또봇: 로봇군단의 습격,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,9.36,231,4.3,7847,141592
극장판 아이엠스타 : 꿈의 오디션!,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.65,254,4.8,31557,141025
나를 기억해,0,mystery,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.67,545,8.3,42223,140849
아르고,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,America,8.23,238,7.7,23340,140522
액트 오브 밸러: 최정예 특수부대,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.37,223,6.4,45671,139541
빅샤크: 매직체인지,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,China,6.91,414,7,5530,138705
극장판 엉덩이 탐정: 화려한 사건 수첩,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,4.01,561,8.7,12275,138118
독전: 익스텐디드 컷,0,crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.52,398,6.4,34827,137775
0.0MHz,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,SouthKorea,4.99,446,7.7,44423,137294
더 퍼지,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,America,4.4,232,6,32599,137126
극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.03,232,3.7,15731,137052
워터 디바이너,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.94,326,6.9,40011,136134
링컨,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.78,214,6,26144,135900
제 5침공,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,5.52,312,5.5,36433,135874
극장판 꼬마버스 타요의 에이스 구출작전,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,8.72,200,3.4,15225,135398
로마의 휴일,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.72,436,7.2,49842,134827
나의 절친 악당들,0,crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,4.81,384,9.9,51486,133553
카운슬러,0,crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.17,293,7.5,32626,133272
리딕,0,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.34,275,6.8,39077,132059
맨홀,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,SouthKorea,3.75,286,6.9,59285,129732
명탐정 코난: 에피소드 원-작아진 명탐정,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,6.35,215,3.3,24690,128472
버틀러: 대통령의 집사,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.6,182,4.7,21607,126870
마이 리틀 자이언트,0,adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.02,128,2.3,13569,125800
시간위의 집,0,mystery,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.59,454,8.6,36063,124601
러시 : 더 라이벌,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,9.06,270,7.3,39304,123582
러브 라이브! 더 스쿨 아이돌 무비,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.51,66,1.3,16700,122574
사다코 3D : 죽음의 동영상,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Japan,4.16,262,7.4,35942,122382
극장판 도라에몽: 진구의 비밀도구 박물관,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.88,239,6.1,17346,122172
라스트 위치 헌터,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.72,278,5.2,49558,122039
리미트리스,0,mystery,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,America,8.2,164,5,30206,120914
퇴마: 무녀굴,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,SouthKorea,6.56,331,7,44853,120802
킹 오브 프리즘 - 프라이드 더 히어로,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,9.13,92,1.6,10687,119398
짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.86,334,5.3,19319,119197
극장판 소드 아트 온라인 -오디널 스케일-,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.95,124,1.8,25808,117401
고스트 라이더 : 복수의 화신,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,5.79,269,7.5,26463,117263
우먼 인 블랙,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,6.37,237,6.5,30889,117188
존 윅,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.96,321,6.7,33498,116119
명탐정 코난:전율의 악보,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.2,213,3.4,40425,116059
최강전사 미니특공대: 영웅의 탄생,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,8.4,349,6.7,8551,115704
터키,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,8.17,182,4.6,30813,113795
극장판 도라에몽 : 진구의 우주영웅기~스페이스 히어로즈~,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.36,351,8.4,5900,113404
배우는 배우다,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.73,297,8.5,41449,111927
셀프/리스,0,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.75,340,7.3,34155,111127
직쏘,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,7.25,175,3.2,35287,110834
극장판 파워레인저: 캡틴포스 VS 미라클포스 199 히어로 대결전,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,7.8,229,6.2,17053,110771
피터와 드래곤,0,adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.27,167,3,4944,109137
